"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10"
"1","I1","28/08/99","Bologna","Torino",0,0,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","I1","29/08/99","Fiorentina","Bari",1,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","I1","29/08/99","Inter","Verona",3,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","I1","29/08/99","Juventus","Reggina",1,1,"D",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","I1","29/08/99","Lecce","Milan",2,2,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","I1","29/08/99","Perugia","Parma",1,1,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","I1","29/08/99","Piacenza","Roma",1,1,"D",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","I1","29/08/99","Venezia","Udinese",1,1,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","I1","30/08/99","Lazio","Cagliari",2,1,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","I1","11/09/99","Bari","Lazio",0,0,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","I1","11/09/99","Reggina","Fiorentina",2,2,"D",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","I1","11/09/99","Udinese","Piacenza",3,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","I1","12/09/99","Cagliari","Juventus",0,1,"A",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","I1","12/09/99","Milan","Perugia",3,1,"H",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","I1","12/09/99","Parma","Bologna",1,1,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","I1","12/09/99","Roma","Inter",0,0,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","I1","12/09/99","Torino","Venezia",2,1,"H",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","I1","12/09/99","Verona","Lecce",2,0,"H",2,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","I1","18/09/99","Bari","Milan",1,1,"D",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","I1","18/09/99","Perugia","Cagliari",3,0,"H",3,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","I1","19/09/99","Bologna","Reggina",0,1,"A",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","I1","19/09/99","Fiorentina","Verona",4,1,"H",2,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","I1","19/09/99","Inter","Parma",5,1,"H",3,1,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","I1","19/09/99","Juventus","Udinese",4,1,"H",3,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","I1","19/09/99","Lazio","Torino",3,0,"H",2,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","I1","19/09/99","Piacenza","Lecce",1,1,"D",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","I1","19/09/99","Venezia","Roma",1,3,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","I1","25/09/99","Lecce","Juventus",2,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","I1","25/09/99","Milan","Bologna",4,0,"H",2,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","I1","26/09/99","Cagliari","Venezia",1,1,"D",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","I1","26/09/99","Parma","Lazio",1,2,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","I1","26/09/99","Reggina","Piacenza",1,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","I1","26/09/99","Roma","Perugia",3,1,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","I1","26/09/99","Torino","Inter",0,1,"A",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","I1","26/09/99","Udinese","Fiorentina",1,1,"D",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","I1","26/09/99","Verona","Bari",0,1,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","I1","02/10/99","Cagliari","Torino",1,1,"D",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","I1","02/10/99","Inter","Piacenza",2,1,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","I1","03/10/99","Bari","Udinese",1,1,"D",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","I1","03/10/99","Bologna","Lecce",2,0,"H",2,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","I1","03/10/99","Fiorentina","Roma",1,3,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","I1","03/10/99","Juventus","Venezia",1,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","I1","03/10/99","Lazio","Milan",4,4,"D",3,2,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
